U_Seksyen_ID,Seksyen,kod_seksyen,U_Negeri_ID,kod_negeri,U_Daerah_ID,kod_daerah,U_Mukim_ID,kod_mukim,Status
100744007,SEKSYEN 7,,10,,1007,,100744,,1
100744008,SEKSYEN 8,,10,,1007,,100744,,1
100744009,SEKSYEN 9 ,,10,,1007,,100744,,1
100744010,SEKSYEN 10,,10,,1007,,100744,,1
100744011,SEKSYEN 11,,10,,1007,,100744,,1
100744012,SEKSYEN 12,,10,,1007,,100744,,1
100744013,SEKSYEN 13,,10,,1007,,100744,,1
100744014,SEKSYEN 14,,10,,1007,,100744,,1
100744015,SEKSYEN 15,,10,,1007,,100744,,1
100744016,SEKSYEN 16,,10,,1007,,100744,,1
100744017,SEKSYEN 17,,10,,1007,,100744,,1
100744018,SEKSYEN 18,,10,,1007,,100744,,1
100744019,SEKSYEN 19,,10,,1007,,100744,,1
100745001,SEKSYEN 1,,10,,1007,,100745,,1
100745002,SEKSYEN 2,,10,,1007,,100745,,1
100745003,SEKSYEN 3,,10,,1007,,100745,,1
100745004,SEKSYEN 4,,10,,1007,,100745,,1
100745005,SEKSYEN 5,,10,,1007,,100745,,1
100745006,SEKSYEN 6 ,,10,,1007,,100745,,1
100745007,SEKSYEN 7,,10,,1007,,100745,,1
100745008,SEKSYEN 8,,10,,1007,,100745,,1
100745009,SEKSYEN 9 ,,10,,1007,,100745,,1
100745010,SEKSYEN 10,,10,,1007,,100745,,1
100745011,SEKSYEN 11,,10,,1007,,100745,,1
100745012,SEKSYEN 12,,10,,1007,,100745,,1
100745013,SEKSYEN 13,,10,,1007,,100745,,1
100745014,SEKSYEN 14,,10,,1007,,100745,,1
100745015,SEKSYEN 15,,10,,1007,,100745,,1
100745016,SEKSYEN 16,,10,,1007,,100745,,1
100745017,SEKSYEN 17,,10,,1007,,100745,,1
100745018,SEKSYEN 18,,10,,1007,,100745,,1
100745019,SEKSYEN 19,,10,,1007,,100745,,1
100745020,SEKSYEN 20,,10,,1007,,100745,,1
100745021,SEKSYEN 21,,10,,1007,,100745,,1
100745022,SEKSYEN 22,,10,,1007,,100745,,1
100745023,SEKSYEN 23,,10,,1007,,100745,,1
100745024,SEKSYEN 24,,10,,1007,,100745,,1
100745025,SEKSYEN 25,,10,,1007,,100745,,1
100745026,SEKSYEN 26,,10,,1007,,100745,,1
100745027,SEKSYEN 27,,10,,1007,,100745,,1
100745028,SEKSYEN 28,,10,,1007,,100745,,1
100746000,Tiada Seksyen,,10,,1007,,100746,,1
100747000,Tiada Seksyen,,10,,1007,,100747,,1
100748000,Tiada Seksyen,,10,,1007,,100748,,1
100749000,Tiada Seksyen,,10,,1007,,100749,,1
100770001,SEKSYEN 1,,10,,1007,,100770,,1
100770002,SEKSYEN 2,,10,,1007,,100770,,1
100770003,SEKSYEN 3,,10,,1007,,100770,,1
100770004,SEKSYEN 4,,10,,1007,,100770,,1
100771000,Tiada Seksyen,,10,,1007,,100771,,1
100772001,SEKSYEN 1,,10,,1007,,100772,,1
100772002,SEKSYEN 2,,10,,1007,,100772,,1
100772003,SEKSYEN 3,,10,,1007,,100772,,1
100772004,SEKSYEN 4,,10,,1007,,100772,,1
100801000,Tiada Seksyen,,10,,1008,,100801,,1
100802000,Tiada Seksyen,,10,,1008,,100802,,1
100803000,Tiada Seksyen,,10,,1008,,100803,,1
100804000,Tiada Seksyen,,10,,1008,,100804,,1
100840001,SEKSYEN 1,,10,,1008,,100840,,1
100840002,SEKSYEN 2,,10,,1008,,100840,,1
100840003,SEKSYEN 3,,10,,1008,,100840,,1
100840004,SEKSYEN 4,,10,,1008,,100840,,1
100840005,SEKSYEN 5,,10,,1008,,100840,,1
100840006,SEKSYEN 6 ,,10,,1008,,100840,,1
100840007,SEKSYEN 7,,10,,1008,,100840,,1
100840008,SEKSYEN 8,,10,,1008,,100840,,1
100840009,SEKSYEN 9 ,,10,,1008,,100840,,1
100840010,SEKSYEN 10,,10,,1008,,100840,,1
100840011,SEKSYEN 11,,10,,1008,,100840,,1
100840012,SEKSYEN 12,,10,,1008,,100840,,1
100840013,SEKSYEN 13,,10,,1008,,100840,,1
100840014,SEKSYEN 14,,10,,1008,,100840,,1
100840015,SEKSYEN 15,,10,,1008,,100840,,1
100840016,SEKSYEN 16,,10,,1008,,100840,,1
100840017,SEKSYEN 17,,10,,1008,,100840,,1
100840018,SEKSYEN 18,,10,,1008,,100840,,1
100840019,SEKSYEN 19,,10,,1008,,100840,,1
100840020,SEKSYEN 20,,10,,1008,,100840,,1
100840021,SEKSYEN 21 ,,10,,1008,,100840,,1
100840022,SEKSYEN 22,,10,,1008,,100840,,1
100840023,SEKSYEN 23,,10,,1008,,100840,,1
100840024,SEKSYEN 24,,10,,1008,,100840,,1
100840025,SEKSYEN 25,,10,,1008,,100840,,1
100840026,SEKSYEN 26,,10,,1008,,100840,,1
100840027,SEKSYEN 27,,10,,1008,,100840,,1
100840028,SEKSYEN 28,,10,,1008,,100840,,1
100840029,SEKSYEN 29,,10,,1008,,100840,,1
100840030,SEKSYEN 30 ,,10,,1008,,100840,,1
100840031,SEKSYEN 31 ,,10,,1008,,100840,,1
100840032,SEKSYEN 32,,10,,1008,,100840,,1
100840033,SEKSYEN 33 ,,10,,1008,,100840,,1
100840034,SEKSYEN 34 ,,10,,1008,,100840,,1
100840035,SEKSYEN 35,,10,,1008,,100840,,1
100840036,SEKSYEN 36 ,,10,,1008,,100840,,1
100840037,SEKSYEN 37 ,,10,,1008,,100840,,1
100840038,SEKSYEN 38,,10,,1008,,100840,,1
100840039,SEKSYEN 39,,10,,1008,,100840,,1
100840040,SEKSYEN 40,,10,,1008,,100840,,1
100841001,SEKSYEN 1,,10,,1008,,100841,,1
100841002,SEKSYEN 2,,10,,1008,,100841,,1
100841003,SEKSYEN 3,,10,,1008,,100841,,1
100841004,SEKSYEN 4,,10,,1008,,100841,,1
100841005,SEKSYEN 5,,10,,1008,,100841,,1
100841006,SEKSYEN 6,,10,,1008,,100841,,1
100841007,SEKSYEN 7,,10,,1008,,100841,,1
100841008,SEKSYEN 8,,10,,1008,,100841,,1
100841009,SEKSYEN 9,,10,,1008,,100841,,1
100841010,SEKSYEN 10,,10,,1008,,100841,,1
100841011,SEKSYEN 11,,10,,1008,,100841,,1
100841012,SEKSYEN 12,,10,,1008,,100841,,1
100841013,SEKSYEN 13,,10,,1008,,100841,,1
100841014,SEKSYEN 14,,10,,1008,,100841,,1
100841015,SEKSYEN 15,,10,,1008,,100841,,1
100841016,SEKSYEN 16,,10,,1008,,100841,,1
100841017,SEKSYEN 17,,10,,1008,,100841,,1
100841018,SEKSYEN 18,,10,,1008,,100841,,1
100841019,SEKSYEN 19,,10,,1008,,100841,,1
100841020,SEKSYEN 20,,10,,1008,,100841,,1
100841021,SEKSYEN 21 ,,10,,1008,,100841,,1
100841022,SEKSYEN 22,,10,,1008,,100841,,1
100841023,SEKSYEN 23,,10,,1008,,100841,,1
100841024,SEKSYEN 24,,10,,1008,,100841,,1
100842000,Tiada Seksyen,,10,,1008,,100842,,1
100843000,Tiada Seksyen,,10,,1008,,100843,,1
100844000,Tiada Seksyen,,10,,1008,,100844,,1
100845000,Tiada Seksyen,,10,,1008,,100845,,1
100846000,Tiada Seksyen,,10,,1008,,100846,,1
100847000,Tiada Seksyen,,10,,1008,,100847,,1
100848000,Tiada Seksyen,,10,,1008,,100848,,1
100870001,SEKSYEN 1,,10,,1008,,100870,,1
100870002,SEKSYEN 2,,10,,1008,,100870,,1
100870003,SEKSYEN 3,,10,,1008,,100870,,1
100871000,Tiada Seksyen,,10,,1008,,100871,,1
100872001,SEKSYEN 1,,10,,1008,,100872,,1
100872002,SEKSYEN 2,,10,,1008,,100872,,1
100872003,SEKSYEN 3,,10,,1008,,100872,,1
100872004,SEKSYEN 4,,10,,1008,,100872,,1
100872005,SEKSYEN 5,,10,,1008,,100872,,1
100874000,Tiada Seksyen,,10,,1008,,100874,,1
100875000,Tiada Seksyen,,10,,1008,,100875,,1
100876000,Tiada Seksyen,,10,,1008,,100876,,1
100876001,SEKSYEN 1,,10,,1008,,100876,,1
100876002,SEKSYEN 2,,10,,1008,,100876,,1
100876003,SEKSYEN 3,,10,,1008,,100876,,1
100877000,Tiada Seksyen,,10,,1008,,100877,,1
100878000,Tiada Seksyen,,10,,1008,,100878,,1
100879000,Tiada Seksyen,,10,,1008,,100879,,1
100880000,Tiada Seksyen,,10,,1008,,100880,,1
100881000,Tiada Seksyen,,10,,1008,,100881,,1
100882000,Tiada Seksyen,,10,,1008,,100882,,1
100884000,Tiada Seksyen,,10,,1008,,100884,,1
100885000,Tiada Seksyen,,10,,1008,,100885,,1
100886000,Tiada Seksyen,,10,,1008,,100886,,1
100887000,Tiada Seksyen,,10,,1008,,100887,,1
100888000,Tiada Seksyen,,10,,1008,,100888,,1
100889000,Tiada Seksyen,,10,,1008,,100889,,1
100890000,Tiada Seksyen,,10,,1008,,100890,,1
100891000,Tiada Seksyen,,10,,1008,,100891,,1
100892000,Tiada Seksyen,,10,,1008,,100892,,1
100901000,Tiada Seksyen,,10,,1009,,100901,,1
100902000,Tiada Seksyen,,10,,1009,,100902,,1
100903000,Tiada Seksyen,,10,,1009,,100903,,1
100904000,Tiada Seksyen,,10,,1009,,100904,,1
100940001,SEKSYEN 1,,10,,1009,,100940,,1
100940002,SEKSYEN 2,,10,,1009,,100940,,1
100941001,SEKSYEN 1,,10,,1009,,100941,,1
100941002,SEKSYEN 2,,10,,1009,,100941,,1
100941003,SEKSYEN 3,,10,,1009,,100941,,1
100941004,SEKSYEN 4,,10,,1009,,100941,,1
100941005,SEKSYEN 5,,10,,1009,,100941,,1
100941006,SEKSYEN 6 ,,10,,1009,,100941,,1
100942001,SEKSYEN 1,,10,,1009,,100942,,1
100942002,SEKSYEN 2,,10,,1009,,100942,,1
100942003,SEKSYEN 3,,10,,1009,,100942,,1
100942004,SEKSYEN 4,,10,,1009,,100942,,1
100942005,SEKSYEN 5,,10,,1009,,100942,,1
100942006,SEKSYEN 6 ,,10,,1009,,100942,,1
100942007,SEKSYEN 7,,10,,1009,,100942,,1
100942008,SEKSYEN 8,,10,,1009,,100942,,1
100942009,SEKSYEN 9 ,,10,,1009,,100942,,1
100942010,SEKSYEN 10,,10,,1009,,100942,,1
100942011,SEKSYEN 11,,10,,1009,,100942,,1
100942012,SEKSYEN 12,,10,,1009,,100942,,1
100942013,SEKSYEN 13,,10,,1009,,100942,,1
100942014,SEKSYEN 14,,10,,1009,,100942,,1
100942015,SEKSYEN 15,,10,,1009,,100942,,1
100942016,SEKSYEN 16,,10,,1009,,100942,,1
100942017,SEKSYEN 17,,10,,1009,,100942,,1
100942018,SEKSYEN 18,,10,,1009,,100942,,1
100942019,SEKSYEN 19,,10,,1009,,100942,,1
100942020,SEKSYEN 20,,10,,1009,,100942,,1
100943000,Tiada Seksyen,,10,,1009,,100943,,1
100944001,SEKSYEN 1,,10,,1009,,100944,,1
100944002,SEKSYEN 2,,10,,1009,,100944,,1
100945000,Tiada Seksyen,,10,,1009,,100945,,1
100946000,Tiada Seksyen,,10,,1009,,100946,,1
100947000,Tiada Seksyen,,10,,1009,,100947,,1
100948000,Tiada Seksyen,,10,,1009,,100948,,1
100949000,Tiada Seksyen,,10,,1009,,100949,,1
100972000,Tiada Seksyen,,10,,1009,,100972,,1
100973000,Tiada Seksyen,,10,,1009,,100973,,1
100974000,Tiada Seksyen,,10,,1009,,100974,,1
100975000,Tiada Seksyen,,10,,1009,,100975,,1
100976000,Tiada Seksyen,,10,,1009,,100976,,1
100977000,Tiada Seksyen,,10,,1009,,100977,,1
101001000,Tiada Seksyen,,10,,1010,,101001,,1
101002000,Tiada Seksyen,,10,,1010,,101002,,1
101003000,Tiada Seksyen,,10,,1010,,101003,,1
101040001,SEKSYEN 1,,10,,1010,,101040,,1
101040002,SEKSYEN 2,,10,,1010,,101040,,1
101040003,SEKSYEN 3,,10,,1010,,101040,,1
101040004,SEKSYEN 4,,10,,1010,,101040,,1
101040005,SEKSYEN 5,,10,,1010,,101040,,1
101040006,SEKSYEN 6 ,,10,,1010,,101040,,1
101040007,SEKSYEN 7,,10,,1010,,101040,,1
101040008,SEKSYEN 8,,10,,1010,,101040,,1
101040009,SEKSYEN 9 ,,10,,1010,,101040,,1
101040010,SEKSYEN 10,,10,,1010,,101040,,1
101040011,SEKSYEN 11,,10,,1010,,101040,,1
101040012,SEKSYEN 12,,10,,1010,,101040,,1
101040013,SEKSYEN 13,,10,,1010,,101040,,1
101040014,SEKSYEN 14,,10,,1010,,101040,,1
101040015,SEKSYEN 15,,10,,1010,,101040,,1
101040016,SEKSYEN 16,,10,,1010,,101040,,1
101040017,SEKSYEN 17,,10,,1010,,101040,,1
101041000,Tiada Seksyen,,10,,1010,,101041,,1
101042000,Tiada Seksyen,,10,,1010,,101042,,1
101043000,Tiada Seksyen,,10,,1010,,101043,,1
101044000,Tiada Seksyen,,10,,1010,,101044,,1
101045000,Tiada Seksyen,,10,,1010,,101045,,1
101070000,Tiada Seksyen,,10,,1010,,101070,,1
101071000,Tiada Seksyen,,10,,1010,,101071,,1
101072001,SEKSYEN 1,,10,,1010,,101072,,1
101072002,SEKSYEN 2,,10,,1010,,101072,,1
101074000,Tiada Seksyen,,10,,1010,,101074,,1
101075000,Tiada Seksyen,,10,,1010,,101075,,1
101077000,Tiada Seksyen,,10,,1010,,101077,,1
101078000,Tiada Seksyen,,10,,1010,,101078,,1
101079000,Tiada Seksyen,,10,,1010,,101079,,1
101080000,Tiada Seksyen,,10,,1010,,101080,,1
110101000,Tiada Seksyen,,11,,1101,,110101,,1
110102000,Tiada Seksyen,,11,,1101,,110102,,1
110105000,Tiada Seksyen,,11,,1101,,110105,,1
110107000,Tiada Seksyen,,11,,1101,,110107,,1
110108000,Tiada Seksyen,,11,,1101,,110108,,1
110109000,Tiada Seksyen,,11,,1101,,110109,,1
110110000,Tiada Seksyen,,11,,1101,,110110,,1
110111000,Tiada Seksyen,,11,,1101,,110111,,1
110112000,Tiada Seksyen,,11,,1101,,110112,,1
110113000,Tiada Seksyen,,11,,1101,,110113,,1
110115000,Tiada Seksyen,,11,,1101,,110115,,1
110116000,Tiada Seksyen,,11,,1101,,110116,,1
110117000,Tiada Seksyen,,11,,1101,,110117,,1
110118000,Tiada Seksyen,,11,,1101,,110118,,1
110120000,Tiada Seksyen,,11,,1101,,110120,,1
110121000,Tiada Seksyen,,11,,1101,,110121,,1
110170000,Tiada Seksyen,,11,,1101,,110170,,1
110171000,Tiada Seksyen,,11,,1101,,110171,,1
110172000,Tiada Seksyen,,11,,1101,,110172,,1
110201000,Tiada Seksyen,,11,,1102,,110201,,1
110202000,Tiada Seksyen,,11,,1102,,110202,,1
110203000,Tiada Seksyen,,11,,1102,,110203,,1
110204000,Tiada Seksyen,,11,,1102,,110204,,1
110205000,Tiada Seksyen,,11,,1102,,110205,,1
110206000,Tiada Seksyen,,11,,1102,,110206,,1
110207000,Tiada Seksyen,,11,,1102,,110207,,1
110208000,Tiada Seksyen,,11,,1102,,110208,,1
110209000,Tiada Seksyen,,11,,1102,,110209,,1
110210000,Tiada Seksyen,,11,,1102,,110210,,1
110211000,Tiada Seksyen,,11,,1102,,110211,,1
110240000,Tiada Seksyen,,11,,1102,,110240,,1
110270000,Tiada Seksyen,,11,,1102,,110270,,1
110301000,Tiada Seksyen,,11,,1103,,110301,,1
110302000,Tiada Seksyen,,11,,1103,,110302,,1
110303000,Tiada Seksyen,,11,,1103,,110303,,1
110304000,Tiada Seksyen,,11,,1103,,110304,,1
110305000,Tiada Seksyen,,11,,1103,,110305,,1
110306000,Tiada Seksyen,,11,,1103,,110306,,1
110307000,Tiada Seksyen,,11,,1103,,110307,,1
110308000,Tiada Seksyen,,11,,1103,,110308,,1
110309000,Tiada Seksyen,,11,,1103,,110309,,1
110310000,Tiada Seksyen,,11,,1103,,110310,,1
110311000,Tiada Seksyen,,11,,1103,,110311,,1
110312000,Tiada Seksyen,,11,,1103,,110312,,1
110340000,Tiada Seksyen,,11,,1103,,110340,,1
110370000,Tiada Seksyen,,11,,1103,,110370,,1
110371000,Tiada Seksyen,,11,,1103,,110371,,1
110372000,Tiada Seksyen,,11,,1103,,110372,,1
110373000,Tiada Seksyen,,11,,1103,,110373,,1
110402000,Tiada Seksyen,,11,,1104,,110402,,1
110403000,Tiada Seksyen,,11,,1104,,110403,,1
110405000,Tiada Seksyen,,11,,1104,,110405,,1
110406000,Tiada Seksyen,,11,,1104,,110406,,1
110408000,Tiada Seksyen,,11,,1104,,110408,,1
110409000,Tiada Seksyen,,11,,1104,,110409,,1
110410000,Tiada Seksyen,,11,,1104,,110410,,1
110411000,Tiada Seksyen,,11,,1104,,110411,,1
110413000,Tiada Seksyen,,11,,1104,,110413,,1
110414000,Tiada Seksyen,,11,,1104,,110414,,1
110416000,Tiada Seksyen,,11,,1104,,110416,,1
110417000,Tiada Seksyen,,11,,1104,,110417,,1
110418000,Tiada Seksyen,,11,,1104,,110418,,1
110420000,Tiada Seksyen,,11,,1104,,110420,,1
110421000,Tiada Seksyen,,11,,1104,,110421,,1
110422000,Tiada Seksyen,,11,,1104,,110422,,1
110424000,Tiada Seksyen,,11,,1104,,110424,,1
110425000,Tiada Seksyen,,11,,1104,,110425,,1
110426000,Tiada Seksyen,,11,,1104,,110426,,1
110440000,Tiada Seksyen,,11,,1104,,110440,,1
110471000,Tiada Seksyen,,11,,1104,,110471,,1
110501000,Tiada Seksyen,,11,,1105,,110501,,1
110502000,Tiada Seksyen,,11,,1105,,110502,,1
110503000,Tiada Seksyen,,11,,1105,,110503,,1
110504000,Tiada Seksyen,,11,,1105,,110504,,1
110505000,Tiada Seksyen,,11,,1105,,110505,,1
110506000,Tiada Seksyen,,11,,1105,,110506,,1
110507000,Tiada Seksyen,,11,,1105,,110507,,1
110508000,Tiada Seksyen,,11,,1105,,110508,,1
110509000,Tiada Seksyen,,11,,1105,,110509,,1
110570000,Tiada Seksyen,,11,,1105,,110570,,1
110601000,Tiada Seksyen,,11,,1106,,110601,,1
110602000,Tiada Seksyen,,11,,1106,,110602,,1
110603000,Tiada Seksyen,,11,,1106,,110603,,1
110604000,Tiada Seksyen,,11,,1106,,110604,,1
110605000,Tiada Seksyen,,11,,1106,,110605,,1
110606000,Tiada Seksyen,,11,,1106,,110606,,1
110670000,Tiada Seksyen,,11,,1106,,110670,,1
110671000,Tiada Seksyen,,11,,1106,,110671,,1
110701000,Tiada Seksyen,,11,,1107,,110701,,1
110702000,Tiada Seksyen,,11,,1107,,110702,,1
110703000,Tiada Seksyen,,11,,1107,,110703,,1
110704000,Tiada Seksyen,,11,,1107,,110704,,1
110705000,Tiada Seksyen,,11,,1107,,110705,,1
110706000,Tiada Seksyen,,11,,1107,,110706,,1
110707000,Tiada Seksyen,,11,,1107,,110707,,1
110801000,Tiada Seksyen,,11,,1108,,110801,,1
110802000,Tiada Seksyen,,11,,1108,,110802,,1
110803000,Tiada Seksyen,,11,,1108,,110803,,1
110804000,Tiada Seksyen,,11,,1108,,110804,,1
120101000,Tiada Seksyen,,12,,1201,,120101,,1
120202000,Tiada Seksyen,,12,,1202,,120202,,1
120303000,Tiada Seksyen,,12,,1203,,120303,,1
120404000,Tiada Seksyen,,12,,1204,,120404,,1
120505000,Tiada Seksyen,,12,,1205,,120505,,1
120606000,Tiada Seksyen,,12,,1206,,120606,,1
120707000,Tiada Seksyen,,12,,1207,,120707,,1
120808000,Tiada Seksyen,,12,,1208,,120808,,1
120909000,Tiada Seksyen,,12,,1209,,120909,,1
121010000,Tiada Seksyen,,12,,1210,,121010,,1
121111000,Tiada Seksyen,,12,,1211,,121111,,1
121212000,Tiada Seksyen,,12,,1212,,121212,,1
121313000,Tiada Seksyen,,12,,1213,,121313,,1
121414000,Tiada Seksyen,,12,,1214,,121414,,1
121515000,Tiada Seksyen,,12,,1215,,121515,,1
121616000,Tiada Seksyen,,12,,1216,,121616,,1
121717000,Tiada Seksyen,,12,,1217,,121717,,1
121818000,Tiada Seksyen,,12,,1218,,121818,,1
121919000,Tiada Seksyen,,12,,1219,,121919,,1
122121000,Tiada Seksyen,,12,,1221,,122121,,1
122222000,Tiada Seksyen,,12,,1222,,122222,,1
122323000,Tiada Seksyen,,12,,1223,,122323,,1
122424000,Tiada Seksyen,,12,,1224,,122424,,1
122525000,Tiada Seksyen,,12,,1225,,122525,,1
122626000,Tiada Seksyen,,12,,1226,,122626,,1
1301000000,Tiada Seksyen,,13,,1301,,1301000,,1
1301001000,Tiada Seksyen,,13,,1301,,1301001,,1
1301002000,Tiada Seksyen,,13,,1301,,1301002,,1
1301003000,Tiada Seksyen,,13,,1301,,1301003,,1
1301004000,Tiada Seksyen,,13,,1301,,1301004,,1
1301005000,Tiada Seksyen,,13,,1301,,1301005,,1
1301006000,Tiada Seksyen,,13,,1301,,1301006,,1
1301007000,Tiada Seksyen,,13,,1301,,1301007,,1
1301008000,Tiada Seksyen,,13,,1301,,1301008,,1
1301009000,Tiada Seksyen,,13,,1301,,1301009,,1
1301010000,Tiada Seksyen,,13,,1301,,1301010,,1
1301011000,Tiada Seksyen,,13,,1301,,1301011,,1
1301012000,Tiada Seksyen,,13,,1301,,1301012,,1
1301013000,Tiada Seksyen,,13,,1301,,1301013,,1
1301014000,Tiada Seksyen,,13,,1301,,1301014,,1
1301025000,Tiada Seksyen,,13,,1301,,1301025,,1
1301026000,Tiada Seksyen,,13,,1301,,1301026,,1
1301028000,Tiada Seksyen,,13,,1301,,1301028,,1
1301029000,Tiada Seksyen,,13,,1301,,1301029,,1
1301030000,Tiada Seksyen,,13,,1301,,1301030,,1
1301031000,Tiada Seksyen,,13,,1301,,1301031,,1
1301032000,Tiada Seksyen,,13,,1301,,1301032,,1
1301033000,Tiada Seksyen,,13,,1301,,1301033,,1
1301034000,Tiada Seksyen,,13,,1301,,1301034,,1
1301050000,Tiada Seksyen,,13,,1301,,1301050,,1
1301051000,Tiada Seksyen,,13,,1301,,1301051,,1
1301055000,Tiada Seksyen,,13,,1301,,1301055,,1
1301056000,Tiada Seksyen,,13,,1301,,1301056,,1
1301057000,Tiada Seksyen,,13,,1301,,1301057,,1
1301058000,Tiada Seksyen,,13,,1301,,1301058,,1
1301059000,Tiada Seksyen,,13,,1301,,1301059,,1
1301060000,Tiada Seksyen,,13,,1301,,1301060,,1
1301061000,Tiada Seksyen,,13,,1301,,1301061,,1
1301062000,Tiada Seksyen,,13,,1301,,1301062,,1
1301063000,Tiada Seksyen,,13,,1301,,1301063,,1
1301064000,Tiada Seksyen,,13,,1301,,1301064,,1
1301065000,Tiada Seksyen,,13,,1301,,1301065,,1
1301066000,Tiada Seksyen,,13,,1301,,1301066,,1
1301067000,Tiada Seksyen,,13,,1301,,1301067,,1
1301068000,Tiada Seksyen,,13,,1301,,1301068,,1
1301069000,Tiada Seksyen,,13,,1301,,1301069,,1
1301070000,Tiada Seksyen,,13,,1301,,1301070,,1
1301071000,Tiada Seksyen,,13,,1301,,1301071,,1
1301072000,Tiada Seksyen,,13,,1301,,1301072,,1
1301073000,Tiada Seksyen,,13,,1301,,1301073,,1
1301074000,Tiada Seksyen,,13,,1301,,1301074,,1
1301075000,Tiada Seksyen,,13,,1301,,1301075,,1
1301076000,Tiada Seksyen,,13,,1301,,1301076,,1
1301078000,Tiada Seksyen,,13,,1301,,1301078,,1
1301080000,Tiada Seksyen,,13,,1301,,1301080,,1
1302000000,Tiada Seksyen,,13,,1302,,1302000,,1
1302001000,Tiada Seksyen,,13,,1302,,1302001,,1
1302002000,Tiada Seksyen,,13,,1302,,1302002,,1
1302003000,Tiada Seksyen,,13,,1302,,1302003,,1
1302004000,Tiada Seksyen,,13,,1302,,1302004,,1
1302005000,Tiada Seksyen,,13,,1302,,1302005,,1
1302006000,Tiada Seksyen,,13,,1302,,1302006,,1
1302007000,Tiada Seksyen,,13,,1302,,1302007,,1
1302008000,Tiada Seksyen,,13,,1302,,1302008,,1
1302009000,Tiada Seksyen,,13,,1302,,1302009,,1
1302010000,Tiada Seksyen,,13,,1302,,1302010,,1
1302011000,Tiada Seksyen,,13,,1302,,1302011,,1
1302012000,Tiada Seksyen,,13,,1302,,1302012,,1
1302024000,Tiada Seksyen,,13,,1302,,1302024,,1
1302025000,Tiada Seksyen,,13,,1302,,1302025,,1
1302027000,Tiada Seksyen,,13,,1302,,1302027,,1
1302028000,Tiada Seksyen,,13,,1302,,1302028,,1
1302036000,Tiada Seksyen,,13,,1302,,1302036,,1
1302044000,Tiada Seksyen,,13,,1302,,1302044,,1
1302045000,Tiada Seksyen,,13,,1302,,1302045,,1
1302050000,Tiada Seksyen,,13,,1302,,1302050,,1
1302052000,Tiada Seksyen,,13,,1302,,1302052,,1
1302071000,Tiada Seksyen,,13,,1302,,1302071,,1
1302072000,Tiada Seksyen,,13,,1302,,1302072,,1
1302073000,Tiada Seksyen,,13,,1302,,1302073,,1
1303000000,Tiada Seksyen,,13,,1303,,1303000,,1
1303001000,Tiada Seksyen,,13,,1303,,1303001,,1
1303002000,Tiada Seksyen,,13,,1303,,1303002,,1
1303003000,Tiada Seksyen,,13,,1303,,1303003,,1
1303004000,Tiada Seksyen,,13,,1303,,1303004,,1
1303005000,Tiada Seksyen,,13,,1303,,1303005,,1
1303006000,Tiada Seksyen,,13,,1303,,1303006,,1
1303019000,Tiada Seksyen,,13,,1303,,1303019,,1
1303020000,Tiada Seksyen,,13,,1303,,1303020,,1
1303021000,Tiada Seksyen,,13,,1303,,1303021,,1
1303022000,Tiada Seksyen,,13,,1303,,1303022,,1
1303038000,Tiada Seksyen,,13,,1303,,1303038,,1
1303039000,Tiada Seksyen,,13,,1303,,1303039,,1
1303040000,Tiada Seksyen,,13,,1303,,1303040,,1
1303042000,Tiada Seksyen,,13,,1303,,1303042,,1
1303043000,Tiada Seksyen,,13,,1303,,1303043,,1
1303044000,Tiada Seksyen,,13,,1303,,1303044,,1
1303045000,Tiada Seksyen,,13,,1303,,1303045,,1
1303046000,Tiada Seksyen,,13,,1303,,1303046,,1
1303048000,Tiada Seksyen,,13,,1303,,1303048,,1
1303049000,Tiada Seksyen,,13,,1303,,1303049,,1
1303050000,Tiada Seksyen,,13,,1303,,1303050,,1
1303051000,Tiada Seksyen,,13,,1303,,1303051,,1
1303052000,Tiada Seksyen,,13,,1303,,1303052,,1
1303060000,Tiada Seksyen,,13,,1303,,1303060,,1
1303063000,Tiada Seksyen,,13,,1303,,1303063,,1
1303065000,Tiada Seksyen,,13,,1303,,1303065,,1
1303066000,Tiada Seksyen,,13,,1303,,1303066,,1
1303068000,Tiada Seksyen,,13,,1303,,1303068,,1
1303080000,Tiada Seksyen,,13,,1303,,1303080,,1
1304000000,Tiada Seksyen,,13,,1304,,1304000,,1
1304001000,Tiada Seksyen,,13,,1304,,1304001,,1
1304002000,Tiada Seksyen,,13,,1304,,1304002,,1
1304003000,Tiada Seksyen,,13,,1304,,1304003,,1
1304004000,Tiada Seksyen,,13,,1304,,1304004,,1
1304005000,Tiada Seksyen,,13,,1304,,1304005,,1
1304006000,Tiada Seksyen,,13,,1304,,1304006,,1
1304007000,Tiada Seksyen,,13,,1304,,1304007,,1
1304008000,Tiada Seksyen,,13,,1304,,1304008,,1
1304009000,Tiada Seksyen,,13,,1304,,1304009,,1
1304010000,Tiada Seksyen,,13,,1304,,1304010,,1
1304011000,Tiada Seksyen,,13,,1304,,1304011,,1
1304012000,Tiada Seksyen,,13,,1304,,1304012,,1
1304013000,Tiada Seksyen,,13,,1304,,1304013,,1
1304014000,Tiada Seksyen,,13,,1304,,1304014,,1
1304015000,Tiada Seksyen,,13,,1304,,1304015,,1
1304016000,Tiada Seksyen,,13,,1304,,1304016,,1
1304017000,Tiada Seksyen,,13,,1304,,1304017,,1
